Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,35,Cabo Verde,5312,Area harvested,393,Cauliflowers and broccoli,2014,2014,ha,10.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,689,"Chillies and peppers, dry",2014,2014,ha,113.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,249,Coconuts,2014,2014,ha,1736.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,656,"Coffee, green",2014,2014,ha,350.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,397,Cucumbers and gherkins,2014,2014,ha,166.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,1120.0,F,FAO estimate
QC,Crops,35,Cabo Verde,5312,Area harvested,406,Garlic,2014,2014,ha,19.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,350.0,F,FAO estimate
QC,Crops,35,Cabo Verde,5312,Area harvested,372,Lettuce and chicory,2014,2014,ha,227.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,56,Maize,2014,2014,ha,5276.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2014,2014,ha,180.0,F,FAO estimate
QC,Crops,35,Cabo Verde,5312,Area harvested,339,Oilseeds nes,2014,2014,ha,,M,Data not available
QC,Crops,35,Cabo Verde,5312,Area harvested,403,"Onions, dry",2014,2014,ha,192.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,116,Potatoes,2014,2014,ha,530.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,211,"Pulses, nes",2014,2014,ha,28822.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,134.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,156,Sugar cane,2014,2014,ha,1266.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,122,Sweet potatoes,2014,2014,ha,448.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,388,Tomatoes,2014,2014,ha,1549.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,441.0,Im,FAO data based on imputation methodology
QC,Crops,35,Cabo Verde,5312,Area harvested,567,Watermelons,2014,2014,ha,90.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,486,Bananas,2014,2014,ha,27719.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,176,"Beans, dry",2014,2014,ha,67286.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,125,Cassava,2014,2014,ha,329781.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,265,Castor oil seed,2014,2014,ha,1428.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,689,"Chillies and peppers, dry",2014,2014,ha,13125.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,249,Coconuts,2014,2014,ha,13676.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,656,"Coffee, green",2014,2014,ha,447.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,12750.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,507,Grapefruit (inc. pomelos),2014,2014,ha,244.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,18000.0,*,Unofficial figure
QC,Crops,115,Cambodia,5312,Area harvested,780,Jute,2014,2014,ha,263.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,497,Lemons and limes,2014,2014,ha,313.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,56,Maize,2014,2014,ha,119129.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2014,2014,ha,4632.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,234,"Nuts, nes",2014,2014,ha,2003.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,339,Oilseeds nes,2014,2014,ha,202.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,490,Oranges,2014,2014,ha,11206.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,687,Pepper (piper spp.),2014,2014,ha,397.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,574,Pineapples,2014,2014,ha,2267.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,27,"Rice, paddy",2014,2014,ha,2856001.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,149,"Roots and tubers, nes",2014,2014,ha,3219.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,836,"Rubber, natural",2014,2014,ha,17966.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,328,Seed cotton,2014,2014,ha,185.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,289,Sesame seed,2014,2014,ha,42000.0,*,Unofficial figure
QC,Crops,115,Cambodia,5312,Area harvested,236,Soybeans,2014,2014,ha,102000.0,*,Unofficial figure
QC,Crops,115,Cambodia,5312,Area harvested,156,Sugar cane,2014,2014,ha,23415.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,122,Sweet potatoes,2014,2014,ha,9121.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,826,"Tobacco, unmanufactured",2014,2014,ha,8404.0,Im,FAO data based on imputation methodology
QC,Crops,115,Cambodia,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,83646.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,526,Apricots,2014,2014,ha,169.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,572,Avocados,2014,2014,ha,15929.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,203,Bambara beans,2014,2014,ha,43516.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,486,Bananas,2014,2014,ha,119585.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,176,"Beans, dry",2014,2014,ha,266543.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,414,"Beans, green",2014,2014,ha,768.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,181,"Broad beans, horse beans, dry",2014,2014,ha,257.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,358,Cabbages and other brassicas,2014,2014,ha,3071.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,125,Cassava,2014,2014,ha,326183.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,220,Chestnut,2014,2014,ha,122.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,689,"Chillies and peppers, dry",2014,2014,ha,15420.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,401,"Chillies and peppers, green",2014,2014,ha,17536.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,661,"Cocoa, beans",2014,2014,ha,670000.0,F,FAO estimate
QC,Crops,32,Cameroon,5312,Area harvested,249,Coconuts,2014,2014,ha,1729.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,656,"Coffee, green",2014,2014,ha,120697.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,195,"Cow peas, dry",2014,2014,ha,209019.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,397,Cucumbers and gherkins,2014,2014,ha,208719.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,577,Dates,2014,2014,ha,154.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,399,Eggplants (aubergines),2014,2014,ha,349.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,569,Figs,2014,2014,ha,33.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,22214.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,541,"Fruit, stone nes",2014,2014,ha,1440.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,720,Ginger,2014,2014,ha,6616.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,440000.0,*,Unofficial figure
QC,Crops,32,Cameroon,5312,Area harvested,225,"Hazelnuts, with shell",2014,2014,ha,115.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,780,Jute,2014,2014,ha,244.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,224,Kola nuts,2014,2014,ha,98543.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,56,Maize,2014,2014,ha,799254.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2014,2014,ha,150.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,568,"Melons, other (inc.cantaloupes)",2014,2014,ha,4963.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,299,Melonseed,2014,2014,ha,109382.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,79,Millet,2014,2014,ha,69860.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,234,"Nuts, nes",2014,2014,ha,13.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,254,"Oil, palm fruit",2014,2014,ha,138000.0,*,Unofficial figure
QC,Crops,32,Cameroon,5312,Area harvested,430,Okra,2014,2014,ha,29967.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,403,"Onions, dry",2014,2014,ha,8984.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,534,Peaches and nectarines,2014,2014,ha,155.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,687,Pepper (piper spp.),2014,2014,ha,281.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,574,Pineapples,2014,2014,ha,4526.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,489,Plantains,2014,2014,ha,310605.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,536,Plums and sloes,2014,2014,ha,122.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,116,Potatoes,2014,2014,ha,167617.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,211,"Pulses, nes",2014,2014,ha,3014.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,148998.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,27,"Rice, paddy",2014,2014,ha,189477.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,149,"Roots and tubers, nes",2014,2014,ha,4985.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,836,"Rubber, natural",2014,2014,ha,57832.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,328,Seed cotton,2014,2014,ha,200000.0,*,Unofficial figure
QC,Crops,32,Cameroon,5312,Area harvested,289,Sesame seed,2014,2014,ha,65000.0,*,Unofficial figure
QC,Crops,32,Cameroon,5312,Area harvested,83,Sorghum,2014,2014,ha,754453.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,236,Soybeans,2014,2014,ha,11676.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,156,Sugar cane,2014,2014,ha,131502.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,122,Sweet potatoes,2014,2014,ha,68302.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,136,Taro (cocoyam),2014,2014,ha,172324.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,667,Tea,2014,2014,ha,1949.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,826,"Tobacco, unmanufactured",2014,2014,ha,4603.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,388,Tomatoes,2014,2014,ha,71453.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,77240.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,567,Watermelons,2014,2014,ha,2120.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,15,Wheat,2014,2014,ha,657.0,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,137,Yams,2014,2014,ha,54106.0,Im,FAO data based on imputation methodology
QC,Crops,33,Canada,5312,Area harvested,711,"Anise, badian, fennel, coriander",2014,2014,ha,13199.0,Im,FAO data based on imputation methodology
QC,Crops,33,Canada,5312,Area harvested,515,Apples,2014,2014,ha,15582.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,526,Apricots,2014,2014,ha,72.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,367,Asparagus,2014,2014,ha,1695.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,44,Barley,2014,2014,ha,2136100.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,176,"Beans, dry",2014,2014,ha,119700.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,414,"Beans, green",2014,2014,ha,7890.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,552,Blueberries,2014,2014,ha,39083.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,181,"Broad beans, horse beans, dry",2014,2014,ha,,M,Data not available
QC,Crops,33,Canada,5312,Area harvested,89,Buckwheat,2014,2014,ha,384.0,Im,FAO data based on imputation methodology
QC,Crops,33,Canada,5312,Area harvested,358,Cabbages and other brassicas,2014,2014,ha,9547.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,101,Canary seed,2014,2014,ha,107200.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,426,Carrots and turnips,2014,2014,ha,7135.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,393,Cauliflowers and broccoli,2014,2014,ha,1424.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,531,Cherries,2014,2014,ha,1425.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,530,"Cherries, sour",2014,2014,ha,868.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,191,Chick peas,2014,2014,ha,66000.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,401,"Chillies and peppers, green",2014,2014,ha,1909.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,554,Cranberries,2014,2014,ha,6292.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,397,Cucumbers and gherkins,2014,2014,ha,2223.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,821,Fibre crops nes,2014,2014,ha,23837.0,Im,FAO data based on imputation methodology
QC,Crops,33,Canada,5312,Area harvested,406,Garlic,2014,2014,ha,222.0,Im,FAO data based on imputation methodology
QC,Crops,33,Canada,5312,Area harvested,103,"Grain, mixed",2014,2014,ha,40900.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,560,Grapes,2014,2014,ha,11224.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,677,Hops,2014,2014,ha,0.0,Im,FAO data based on imputation methodology
QC,Crops,33,Canada,5312,Area harvested,592,Kiwi fruit,2014,2014,ha,5.0,F,FAO estimate
QC,Crops,33,Canada,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2014,2014,ha,224.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,201,Lentils,2014,2014,ha,1217100.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,372,Lettuce and chicory,2014,2014,ha,4369.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,333,Linseed,2014,2014,ha,620800.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,56,Maize,2014,2014,ha,1226600.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,446,"Maize, green",2014,2014,ha,19247.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,568,"Melons, other (inc.cantaloupes)",2014,2014,ha,713.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,292,Mustard seed,2014,2014,ha,195400.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,75,Oats,2014,2014,ha,912700.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,339,Oilseeds nes,2014,2014,ha,4066.0,Im,FAO data based on imputation methodology
QC,Crops,33,Canada,5312,Area harvested,403,"Onions, dry",2014,2014,ha,5576.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,534,Peaches and nectarines,2014,2014,ha,2343.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,521,Pears,2014,2014,ha,570.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,187,"Peas, dry",2014,2014,ha,1467000.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,417,"Peas, green",2014,2014,ha,12393.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,536,Plums and sloes,2014,2014,ha,393.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,116,Potatoes,2014,2014,ha,138942.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,5141.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,270,Rapeseed,2014,2014,ha,8074600.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,547,Raspberries,2014,2014,ha,1959.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,71,Rye,2014,2014,ha,82100.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,280,Safflower seed,2014,2014,ha,2590.0,Im,FAO data based on imputation methodology
QC,Crops,33,Canada,5312,Area harvested,236,Soybeans,2014,2014,ha,2235100.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,373,Spinach,2014,2014,ha,688.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,544,Strawberries,2014,2014,ha,2643.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,157,Sugar beet,2014,2014,ha,8100.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,267,Sunflower seed,2014,2014,ha,29100.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,826,"Tobacco, unmanufactured",2014,2014,ha,9323.0,Im,FAO data based on imputation methodology
QC,Crops,33,Canada,5312,Area harvested,388,Tomatoes,2014,2014,ha,5018.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,97,Triticale,2014,2014,ha,13000.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,5394.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,567,Watermelons,2014,2014,ha,730.0,,Official data
QC,Crops,33,Canada,5312,Area harvested,15,Wheat,2014,2014,ha,9461900.0,,Official data
QC,Crops,36,Cayman Islands,5312,Area harvested,486,Bananas,2014,2014,ha,255.0,Im,FAO data based on imputation methodology
QC,Crops,36,Cayman Islands,5312,Area harvested,125,Cassava,2014,2014,ha,2.0,Im,FAO data based on imputation methodology
QC,Crops,36,Cayman Islands,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,15.0,Im,FAO data based on imputation methodology
QC,Crops,36,Cayman Islands,5312,Area harvested,122,Sweet potatoes,2014,2014,ha,1.0,Im,FAO data based on imputation methodology
QC,Crops,36,Cayman Islands,5312,Area harvested,388,Tomatoes,2014,2014,ha,1.0,Im,FAO data based on imputation methodology
QC,Crops,36,Cayman Islands,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,9.0,Im,FAO data based on imputation methodology
QC,Crops,36,Cayman Islands,5312,Area harvested,137,Yams,2014,2014,ha,10.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,572,Avocados,2014,2014,ha,822.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,486,Bananas,2014,2014,ha,21298.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,782,"Bastfibres, other",2014,2014,ha,531.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,125,Cassava,2014,2014,ha,242315.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,689,"Chillies and peppers, dry",2014,2014,ha,87.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,661,"Cocoa, beans",2014,2014,ha,2652.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,656,"Coffee, green",2014,2014,ha,4409.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,507,Grapefruit (inc. pomelos),2014,2014,ha,691.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,100000.0,*,Unofficial figure
QC,Crops,37,Central African Republic,5312,Area harvested,497,Lemons and limes,2014,2014,ha,484.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,56,Maize,2014,2014,ha,109334.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2014,2014,ha,2544.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,299,Melonseed,2014,2014,ha,56158.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,79,Millet,2014,2014,ha,8938.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,254,"Oil, palm fruit",2014,2014,ha,673.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,339,Oilseeds nes,2014,2014,ha,35680.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,490,Oranges,2014,2014,ha,6158.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,574,Pineapples,2014,2014,ha,3426.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,489,Plantains,2014,2014,ha,29780.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,116,Potatoes,2014,2014,ha,1146.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,211,"Pulses, nes",2014,2014,ha,37721.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,3478.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,27,"Rice, paddy",2014,2014,ha,21959.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,836,"Rubber, natural",2014,2014,ha,1301.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,328,Seed cotton,2014,2014,ha,40000.0,F,FAO estimate
QC,Crops,37,Central African Republic,5312,Area harvested,289,Sesame seed,2014,2014,ha,45000.0,*,Unofficial figure
QC,Crops,37,Central African Republic,5312,Area harvested,789,Sisal,2014,2014,ha,1044.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,83,Sorghum,2014,2014,ha,48977.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,156,Sugar cane,2014,2014,ha,18224.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,136,Taro (cocoyam),2014,2014,ha,39576.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,826,"Tobacco, unmanufactured",2014,2014,ha,558.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,8483.0,Im,FAO data based on imputation methodology
QC,Crops,37,Central African Republic,5312,Area harvested,137,Yams,2014,2014,ha,60850.0,Im,FAO data based on imputation methodology
QC,Crops,39,Chad,5312,Area harvested,176,"Beans, dry",2014,2014,ha,211607.0,,Official data
QC,Crops,39,Chad,5312,Area harvested,125,Cassava,2014,2014,ha,30682.0,,Official data
QC,Crops,39,Chad,5312,Area harvested,108,"Cereals, nes",2014,2014,ha,533307.0,,Official data
QC,Crops,39,Chad,5312,Area harvested,577,Dates,2014,2014,ha,10257.0,Im,FAO data based on imputation methodology
QC,Crops,39,Chad,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,17881.0,Im,FAO data based on imputation methodology
QC,Crops,39,Chad,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,774604.0,,Official data
QC,Crops,39,Chad,5312,Area harvested,224,Kola nuts,2014,2014,ha,,M,Data not available
QC,Crops,39,Chad,5312,Area harvested,56,Maize,2014,2014,ha,285993.0,,Official data
QC,Crops,39,Chad,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2014,2014,ha,8255.0,Im,FAO data based on imputation methodology
QC,Crops,39,Chad,5312,Area harvested,299,Melonseed,2014,2014,ha,32857.0,Im,FAO data based on imputation methodology
QC,Crops,39,Chad,5312,Area harvested,79,Millet,2014,2014,ha,1103180.0,,Official data
QC,Crops,39,Chad,5312,Area harvested,403,"Onions, dry",2014,2014,ha,1324.0,Im,FAO data based on imputation methodology
QC,Crops,39,Chad,5312,Area harvested,116,Potatoes,2014,2014,ha,6468.0,Im,FAO data based on imputation methodology
QC,Crops,39,Chad,5312,Area harvested,211,"Pulses, nes",2014,2014,ha,44400.0,*,Unofficial figure
QC,Crops,39,Chad,5312,Area harvested,27,"Rice, paddy",2014,2014,ha,193717.0,,Official data
QC,Crops,39,Chad,5312,Area harvested,328,Seed cotton,2014,2014,ha,260000.0,*,Unofficial figure
QC,Crops,39,Chad,5312,Area harvested,289,Sesame seed,2014,2014,ha,421562.0,,Official data
QC,Crops,39,Chad,5312,Area harvested,83,Sorghum,2014,2014,ha,1095365.0,,Official data
QC,Crops,39,Chad,5312,Area harvested,156,Sugar cane,2014,2014,ha,4348.0,Im,FAO data based on imputation methodology
QC,Crops,39,Chad,5312,Area harvested,122,Sweet potatoes,2014,2014,ha,9333.0,,Official data
